country,state,city,year,month,ev_registrations,bev_registrations,phev_registrations,charging_stations,charging_points,ev_per_station,station_density,coverage_gap,demand_score,priority_score,monthly_growth_pct,yoy_growth_pct,ev_market_share_pct,bev_share_pct,population,population_density,infra_status,city_tier
Germany,Saxony,Dresden,2021,1,26.0,15,11,173.0,617,50.5,0.31072,28.5,23.211,22.881,6.61,99.84,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,2,27.0,15,12,173.0,617,50.5,0.31072,28.5,22.107,21.777,3.85,111.1,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,3,31.0,18,13,173.0,617,50.5,0.31072,28.5,26.491,26.161,14.81,126.0,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,4,27.0,16,11,173.0,617,50.5,0.31072,28.5,20.567,20.237,-12.9,122.71,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,5,28.0,17,11,173.0,617,50.5,0.31072,28.5,22.047,21.717,3.7,92.01,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,6,34.0,20,14,173.0,617,50.5,0.31072,28.5,29.139,28.809,21.43,78.36,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,7,26.0,15,11,173.0,617,50.5,0.31072,28.5,20.567,20.237,-23.53,82.14,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,8,30.0,17,13,173.0,617,50.5,0.31072,28.5,26.719,26.389,15.38,82.09,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,9,28.0,16,12,173.0,617,50.5,0.31072,28.5,20.567,20.237,-6.67,84.61,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,10,30.0,18,12,173.0,617,50.5,0.31072,28.5,23.423,23.093,7.14,114.34,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,11,29.0,17,12,173.0,617,50.5,0.31072,28.5,20.567,20.237,-3.33,80.08,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2021,12,34.0,20,14,173.0,617,50.5,0.31072,28.5,27.463,27.133,17.24,96.72,1.4,60.0,556780.0,1835,Critical Gap,Tier 1
Germany,Saxony,Dresden,2022,1,40.0,24,16,334.0,990,45.41,0.59988,23.41,25.591,25.261,17.65,53.85,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,2,47.0,30,17,334.0,990,45.41,0.59988,23.41,25.531,25.201,17.5,74.07,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,4,54.0,35,19,334.0,990,45.41,0.59988,23.41,21.731,21.401,8.0,100.0,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,5,57.0,36,21,334.0,990,45.41,0.59988,23.41,20.755,20.425,5.56,103.57,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,6,53.0,34,19,334.0,990,45.41,0.59988,23.41,18.531,18.201,-7.02,55.88,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,7,42.0,24,18,334.0,990,45.41,0.59988,23.41,18.531,18.201,-20.75,61.54,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,8,44.0,27,17,334.0,990,45.41,0.59988,23.41,20.435,20.105,4.76,46.67,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,9,61.0,37,24,334.0,990,45.41,0.59988,23.41,33.987,33.657,38.64,117.86,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,10,62.0,39,23,334.0,990,45.41,0.59988,23.41,19.187,18.857,1.64,106.67,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,11,59.0,34,25,334.0,990,45.41,0.59988,23.41,18.531,18.201,-4.84,103.45,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2022,12,53.0,33,20,334.0,990,45.41,0.59988,23.41,18.531,18.201,-10.17,55.88,2.1,62.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,1,67.0,43,24,430.0,1392,47.99,0.7723,25.99,30.131,29.801,26.42,67.5,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,2,61.0,39,22,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-8.96,29.79,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,3,79.0,51,28,430.0,1392,47.99,0.7723,25.99,31.367,31.037,29.51,58.0,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,4,69.0,45,24,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-12.66,27.78,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,5,68.0,42,26,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-1.45,19.3,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,6,81.0,50,31,430.0,1392,47.99,0.7723,25.99,27.211,26.881,19.12,52.83,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,7,59.0,38,21,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-27.16,40.48,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,8,77.0,47,30,430.0,1392,47.99,0.7723,25.99,31.767,31.437,30.51,75.0,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,9,76.0,50,26,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-1.3,24.59,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,10,69.0,42,27,430.0,1392,47.99,0.7723,25.99,19.563,19.233,-9.21,11.29,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,11,70.0,46,24,430.0,1392,47.99,0.7723,25.99,20.143,19.813,1.45,18.64,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2023,12,75.0,47,28,430.0,1392,47.99,0.7723,25.99,22.419,22.089,7.14,41.51,2.8,65.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,1,61.0,40,21,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-18.67,-8.96,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,2,56.0,38,18,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-8.2,-8.2,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,3,75.0,49,26,246.0,1507,29.75,1.21592,7.75,25.839,25.509,33.93,-5.06,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,4,65.0,41,24,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-13.33,-5.8,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,5,78.0,51,27,677.0,1507,29.75,1.21592,7.75,20.267,19.937,20.0,14.71,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,6,63.0,43,20,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-19.23,-22.22,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,7,76.0,48,28,677.0,1507,29.75,1.21592,7.75,20.519,20.189,20.63,28.81,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,8,69.0,44,25,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-9.21,-10.39,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,9,79.0,52,27,246.0,1507,29.75,1.21592,7.75,18.063,17.733,14.49,3.95,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,10,74.0,50,24,677.0,1507,29.75,1.21592,7.75,12.267,11.937,-6.33,7.25,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,11,78.0,54,24,677.0,1507,29.75,1.21592,7.75,14.431,14.101,5.41,11.43,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2024,12,82.0,54,28,677.0,1507,29.75,1.21592,7.75,14.319,13.989,5.13,9.33,3.2,67.5,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,1,87.0,62,25,615.0,1962,45.61,1.10457,23.61,21.051,20.721,6.1,42.62,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,2,93.0,64,29,615.0,1962,45.61,1.10457,23.61,21.371,21.041,6.9,66.07,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,3,116.0,80,36,615.0,1962,45.61,1.10457,23.61,28.503,28.173,24.73,54.67,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,4,93.0,66,27,615.0,1962,45.61,1.10457,23.61,18.611,18.281,-19.83,43.08,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,5,103.0,74,29,615.0,1962,45.61,1.10457,23.61,22.911,22.581,10.75,32.05,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,6,100.0,70,30,615.0,1962,45.61,1.10457,23.61,18.611,18.281,-2.91,58.73,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,7,84.0,58,26,615.0,1962,45.61,1.10457,23.61,18.611,18.281,-16.0,10.53,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,8,94.0,64,30,615.0,1962,45.61,1.10457,23.61,23.371,23.041,11.9,36.23,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,9,91.0,62,29,615.0,1962,45.61,1.10457,23.61,18.611,18.281,-3.19,15.19,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,10,102.0,71,31,615.0,1962,45.61,1.10457,23.61,23.447,23.117,12.09,37.84,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,11,107.0,73,34,615.0,1962,45.61,1.10457,23.61,20.571,20.241,4.9,37.18,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Dresden,2025,12,99.0,65,34,615.0,1962,45.61,1.10457,23.61,18.611,18.281,-7.48,20.73,3.7,70.0,556780.0,1835,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,1,36.0,21,15,238.0,839,47.29,0.39548,25.29,21.035,20.672,4.29,107.15,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,2,31.0,18,13,238.0,839,47.29,0.39548,25.29,19.319,18.956,-13.89,73.13,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,3,45.0,26,19,238.0,839,47.29,0.39548,25.29,37.383,37.02,45.16,119.08,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,4,41.0,25,16,238.0,839,47.29,0.39548,25.29,19.319,18.956,-8.89,82.86,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,5,34.0,19,15,238.0,839,47.29,0.39548,25.29,19.319,18.956,-17.07,83.1,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,6,38.0,22,16,238.0,839,47.29,0.39548,25.29,24.023,23.66,11.76,112.04,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,7,35.0,19,16,238.0,839,47.29,0.39548,25.29,19.319,18.956,-7.89,73.14,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,8,38.0,22,16,238.0,839,47.29,0.39548,25.29,22.747,22.384,8.57,119.95,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,9,45.0,28,17,238.0,839,47.29,0.39548,25.29,26.687,26.324,18.42,93.28,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,10,39.0,22,17,238.0,839,47.29,0.39548,25.29,19.319,18.956,-13.33,94.9,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,11,45.0,28,17,238.0,839,47.29,0.39548,25.29,25.471,25.108,15.38,110.3,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2021,12,46.0,28,18,238.0,839,47.29,0.39548,25.29,20.207,19.844,2.22,121.1,1.4,60.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2022,1,46.0,29,17,264.0,975,57.64,0.43868,35.64,23.459,23.096,0.0,27.78,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,2,44.0,29,15,264.0,975,57.64,0.43868,35.64,19.416,23.096,-4.35,41.94,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,3,53.0,34,19,264.0,975,57.64,0.43868,35.64,31.639,31.276,20.45,17.78,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,4,50.0,32,18,264.0,975,57.64,0.43868,35.64,23.459,23.096,-5.66,21.95,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,5,58.0,38,20,264.0,975,57.64,0.43868,35.64,29.859,29.496,16.0,70.59,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,6,58.0,35,23,264.0,975,57.64,0.43868,35.64,23.459,23.096,0.0,52.63,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,7,50.0,32,18,264.0,975,57.64,0.43868,35.64,23.459,23.096,-13.79,42.86,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,8,58.0,37,21,264.0,975,57.64,0.43868,35.64,29.859,29.496,16.0,52.63,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,9,59.0,37,22,264.0,975,57.64,0.43868,35.64,24.147,23.784,1.72,31.11,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,10,51.0,32,19,264.0,975,57.64,0.43868,35.64,23.459,23.096,-13.56,30.77,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,11,53.0,31,22,264.0,975,57.64,0.43868,35.64,25.027,24.664,3.92,17.78,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2022,12,65.0,39,26,264.0,975,57.64,0.43868,35.64,32.515,32.152,22.64,41.3,2.1,62.5,601800.0,2015,Critical Gap,Tier 1
Germany,Saxony,Leipzig,2023,1,56.0,35,21,586.0,1269,31.69,0.97375,9.69,13.079,12.716,-13.85,21.74,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,2,57.0,35,22,586.0,1269,31.69,0.97375,9.69,13.795,13.432,1.79,29.55,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,3,80.0,54,26,586.0,1269,31.69,0.97375,9.69,29.219,28.856,40.35,50.94,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,4,63.0,40,23,586.0,1269,31.69,0.97375,9.69,13.079,12.716,-21.25,26.0,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,5,67.0,42,25,586.0,1269,31.69,0.97375,9.69,15.619,15.256,6.35,15.52,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,6,61.0,41,20,586.0,1269,31.69,0.97375,9.69,13.079,12.716,-8.96,5.17,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,8,69.0,46,23,586.0,1269,31.69,0.97375,9.69,16.203,15.84,7.81,18.97,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,9,65.0,40,25,586.0,1269,31.69,0.97375,9.69,13.079,12.716,-5.8,10.17,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,10,66.0,43,23,586.0,1269,31.69,0.97375,9.69,13.695,13.332,1.54,29.41,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,11,60.0,40,20,586.0,1269,31.69,0.97375,9.69,13.079,12.716,-9.09,13.21,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2023,12,68.0,46,22,586.0,1269,31.69,0.97375,9.69,18.411,18.048,13.33,4.62,2.8,65.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,1,71.0,46,25,660.0,1855,37.85,1.09671,15.85,17.307,16.944,4.41,26.79,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,2,74.0,50,24,660.0,1855,37.85,1.09671,15.85,17.235,16.872,4.23,29.82,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,3,84.0,56,28,660.0,1855,37.85,1.09671,15.85,20.947,20.584,13.51,5.0,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,4,83.0,57,26,660.0,1855,37.85,1.09671,15.85,15.543,15.18,-1.19,31.75,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,5,83.0,56,27,660.0,1855,37.85,1.09671,15.85,15.543,15.18,0.0,23.88,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,6,97.0,61,36,660.0,1855,37.85,1.09671,15.85,22.291,21.928,16.87,59.02,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,7,84.0,60,24,660.0,1855,37.85,1.09671,15.85,15.543,15.18,-13.4,31.25,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,8,90.0,58,32,660.0,1855,37.85,1.09671,15.85,18.399,18.036,7.14,30.43,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,9,88.0,62,26,660.0,1855,37.85,1.09671,15.85,15.543,15.18,-2.22,35.38,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,10,90.0,58,32,660.0,1855,37.85,1.09671,15.85,16.451,16.088,2.27,36.36,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,11,84.0,57,27,660.0,1855,37.85,1.09671,15.85,15.543,15.18,-6.67,40.0,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2024,12,91.0,65,26,660.0,1855,37.85,1.09671,15.85,18.875,18.512,8.33,33.82,3.2,67.5,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,1,91.0,67,24,825.0,1907,31.81,1.37089,9.81,13.127,12.764,0.0,28.17,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,2,90.0,63,27,825.0,1907,31.81,1.37089,9.81,13.127,12.764,-1.1,21.62,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,3,100.0,72,28,825.0,1907,31.81,1.37089,9.81,17.571,17.208,11.11,19.05,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,4,88.0,64,24,825.0,1907,31.81,1.37089,9.81,13.127,12.764,-12.0,6.02,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,5,85.0,61,24,825.0,1907,31.81,1.37089,9.81,13.127,12.764,-3.41,2.41,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,6,89.0,60,29,825.0,1907,31.81,1.37089,9.81,15.011,14.648,4.71,-8.25,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,7,83.0,59,24,825.0,1907,31.81,1.37089,9.81,13.127,12.764,-6.74,-1.19,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,8,88.0,59,29,825.0,1907,31.81,1.37089,9.81,15.535,15.172,6.02,-2.22,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,9,113.0,76,37,825.0,1907,31.81,1.37089,9.81,24.491,24.128,28.41,28.41,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,10,96.0,64,32,825.0,1907,31.81,1.37089,9.81,13.127,12.764,-15.04,6.67,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,11,95.0,63,32,825.0,1907,31.81,1.37089,9.81,19.416,12.764,-1.04,13.1,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Saxony,Leipzig,2025,12,106.0,71,35,825.0,1907,31.81,1.37089,9.81,17.759,17.396,11.58,16.48,3.7,70.0,601800.0,2015,Needs Attention,Tier 1
Germany,Schleswig-Holstein,Kiel,2021,1,11.0,6,5,95.0,293,39.8,0.38306,17.8,19.552,19.131,7.91,101.26,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,3,14.0,7,7,95.0,293,39.8,0.38306,17.8,23.056,22.635,16.67,108.44,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,4,12.0,7,5,95.0,293,39.8,0.38306,17.8,16.388,15.967,-14.29,77.49,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,5,14.0,8,6,95.0,293,39.8,0.38306,17.8,23.056,22.635,16.67,104.17,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,6,11.0,6,5,95.0,293,39.8,0.38306,17.8,16.388,15.967,-21.43,102.56,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,7,12.0,6,6,95.0,293,39.8,0.38306,17.8,20.024,19.603,9.09,93.65,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,8,13.0,7,6,95.0,293,39.8,0.38306,17.8,19.72,19.299,8.33,105.66,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,9,14.0,8,6,95.0,293,39.8,0.38306,17.8,19.464,19.043,7.69,121.6,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,10,15.0,9,6,95.0,293,39.8,0.38306,17.8,19.244,18.823,7.14,88.47,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2021,11,12.0,7,5,95.0,293,39.8,0.38306,17.8,16.388,15.967,-20.0,82.81,1.4,60.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,1,15.0,8,7,124.0,386,42.53,0.5,20.53,17.48,17.059,0.0,36.36,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,2,16.0,10,6,124.0,386,42.53,0.5,20.53,20.148,19.727,6.67,33.33,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,3,19.0,11,8,124.0,386,42.53,0.5,20.53,24.98,24.559,18.75,35.71,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,4,16.0,9,7,124.0,386,42.53,0.5,20.53,17.48,17.059,-15.79,33.33,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,5,19.0,11,8,124.0,386,42.53,0.5,20.53,24.98,24.559,18.75,35.71,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,6,18.0,11,7,124.0,386,42.53,0.5,20.53,17.48,17.059,-5.26,63.64,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,7,19.0,11,8,124.0,386,42.53,0.5,20.53,19.704,19.283,5.56,58.33,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,8,17.0,10,7,124.0,386,42.53,0.5,20.53,17.48,17.059,-10.53,30.77,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,9,18.0,11,7,124.0,386,42.53,0.5,20.53,19.832,19.411,5.88,28.57,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,10,18.0,11,7,124.0,386,42.53,0.5,20.53,17.48,17.059,0.0,20.0,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,11,19.0,12,7,124.0,386,42.53,0.5,20.53,19.704,19.283,5.56,58.33,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2022,12,20.0,12,8,124.0,386,42.53,0.5,20.53,19.584,19.163,5.26,33.33,2.1,62.5,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,1,24.0,16,8,193.0,529,38.63,0.77823,16.63,23.92,23.499,20.0,60.0,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,2,25.0,15,10,193.0,529,38.63,0.77823,16.63,17.588,17.167,4.17,56.25,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,3,28.0,17,11,193.0,529,38.63,0.77823,16.63,20.72,20.299,12.0,47.37,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,4,27.0,18,9,193.0,529,38.63,0.77823,16.63,15.92,15.499,-3.57,68.75,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,5,27.0,17,10,193.0,529,38.63,0.77823,16.63,15.92,15.499,0.0,42.11,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,6,25.0,16,9,193.0,529,38.63,0.77823,16.63,15.92,15.499,-7.41,38.89,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,7,26.0,16,10,193.0,529,38.63,0.77823,16.63,17.52,17.099,4.0,36.84,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
Germany,Schleswig-Holstein,Kiel,2023,8,27.0,18,9,193.0,529,38.63,0.77823,16.63,17.46,17.039,3.85,58.82,2.8,65.0,248000.0,2340,Needs Attention,Tier 2
